sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"parágrafo único - o exercício da atividade de vigilante ambiental voluntário em âmbito nacional é considerado de interesse público relevante , em caráter voluntário e não será remunerado ; artigo 2º - a atividade do vigilante ambiental voluntário , que trata esta lei , tem como atribuições impedir e denunciar atos de vandalismo praticados contra o meio ambiente , em especial , áreas verdes como reservas ecológicas , públicas ou privadas , áreas de proteção ambiental , áreas de relevante interesse ecológico , estações ecológicas , recursos hídricos , outras unidades de conservação e demais áreas protegidas , e também , parques , vias e bens públicos ajardinados .","['parágrafo', 'único', '-', 'o', 'exercício', 'da', 'atividade', 'de', 'vigilante', 'ambiental', 'voluntário', 'em', 'âmbito', 'nacional', 'é', 'considerado', 'de', 'interesse', 'público', 'relevante', ',', 'em', 'caráter', 'voluntário', 'e', 'não', 'será', 'remunerado', ';', 'artigo', '2º', '-', 'a', 'atividade', 'do', 'vigilante', 'ambiental', 'voluntário', ',', 'que', 'trata', 'esta', 'lei', ',', 'tem', 'como', 'atribuições', 'impedir', 'e', 'denunciar', 'atos', 'de', 'vandalismo', 'praticados', 'contra', 'o', 'meio', 'ambiente', ',', 'em', 'especial', ',', 'áreas', 'verdes', 'como', 'reservas', 'ecológicas', ',', 'públicas', 'ou', 'privadas', ',', 'áreas', 'de', 'proteção', 'ambiental', ',', 'áreas', 'de', 'relevante', 'interesse', 'ecológico', ',', 'estações', 'ecológicas', ',', 'recursos', 'hídricos', ',', 'outras', 'unidades', 'de', 'conservação', 'e', 'demais', 'áreas', 'protegidas', ',', 'e', 'também', ',', 'parques', ',', 'vias', 'e', 'bens', 'públicos', 'ajardinados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,2,0,0,0,parágrafo único exercício atividade vigilante ambiental voluntário âmbito nacional considerar interesse público relevante caráter voluntário ser remunerar artigo 2º atividade vigilante ambiental voluntário tratar lei atribuição impedir denunciar ato vandalismo praticar ambiente especial área verde reserva ecológico público privado área proteção ambiental área relevante interesse ecológico estação ecológico recurso hídrico unidade conservação área proteger parque via bem público ajardinar,parágraf únic exercíci ativ vigil ambient voluntári âmbit nacion consider inter públic relev carát voluntári ser remuner artig 2º ativ vigil ambient voluntári trat lei atribu imped denunci ato vand pratic ambi espec áre verd reserv ecológ públic priv áre proteç ambient áre relev inter ecológ estaçã ecológ recurs hídr unidad conserv áre proteg parqu via bem públic ajardin,28
§ 3º o disposto neste artigo aplica-se às ligações telefônicas e mensagens eletrônicas efetuadas ou encaminhadas por meio de serviço de telecomunicações que faça uso do código de acesso telefônico do consumidor para envio de anúncios publicitários,"['§', '3º', 'o', 'disposto', 'neste', 'artigo', 'aplica-se', 'às', 'ligações', 'telefônicas', 'e', 'mensagens', 'eletrônicas', 'efetuadas', 'ou', 'encaminhadas', 'por', 'meio', 'de', 'serviço', 'de', 'telecomunicações', 'que', 'faça', 'uso', 'do', 'código', 'de', 'acesso', 'telefônico', 'do', 'consumidor', 'para', 'envio', 'de', 'anúncios', 'publicitários']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,3º disposto artigo aplicar se ligação telefônico mensagem eletrônico efetuar encaminhar serviço telecomunicação fazer uso código acesso telefônico consumidor envio anúncio publicitário,3º dispost artig aplica-s lig telefôn mens eletrôn efetu encaminh serviç telecomunic faç uso códig acess telefôn consum envi anúnci publicit,29
"trata-se de proposição que visa a coibir abusos de poder , retirando do art . 26 da lei nº 6.815 , de 1980 , o seu caráter arbitrário , que , ao estipular as condições segundo as quais a entrada , permanência ou registro do estrangeiro em nosso país pode ser obstado , contempla a hipótese de “ inconveniência de sua presença no território nacional , a critério do ministério da justiça ” .","['trata-se', 'de', 'proposição', 'que', 'visa', 'a', 'coibir', 'abusos', 'de', 'poder', ',', 'retirando', 'do', 'art', '.', '26', 'da', 'lei', 'nº', '6.815', ',', 'de', '1980', ',', 'o', 'seu', 'caráter', 'arbitrário', ',', 'que', ',', 'ao', 'estipular', 'as', 'condições', 'segundo', 'as', 'quais', 'a', 'entrada', ',', 'permanência', 'ou', 'registro', 'do', 'estrangeiro', 'em', 'nosso', 'país', 'pode', 'ser', 'obstado', ',', 'contempla', 'a', 'hipótese', 'de', '“', 'inconveniência', 'de', 'sua', 'presença', 'no', 'território', 'nacional', ',', 'a', 'critério', 'do', 'ministério', 'da', 'justiça', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O']",1,0,1,0,0,0,0,tratar se proposição visar coibir abuso retirar art 26 lei nº 6.815 1980 caráter arbitrário estipular condição entrada permanência registro estrangeiro país obstar contemplar hipótese inconveniência presença território nacional critério ministério justiça,trata-s propos vis coib abus retir art 26 lei nº 6.815 1980 carát arbitr estipul cond entr perman registr estrang país obst contempl hipótes inconveni presenç territóri nacion critéri minist justiç,30
"assim , este projeto apenas adianta-se , propondo solução já aventada e mapeada como uma necessidade pelo próprio governo federal .","['assim', ',', 'este', 'projeto', 'apenas', 'adianta-se', ',', 'propondo', 'solução', 'já', 'aventada', 'e', 'mapeada', 'como', 'uma', 'necessidade', 'pelo', 'próprio', 'governo', 'federal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,0,0,0,projeto adiantar se propor solução aventar mapear necessidade governo federal,projet adianta-s prop soluç avent mape necess govern feder,31
art . 3 ° esta lei entra em vigor na data de sua publicação .,"['art', '.', '3', '°', 'esta', 'lei', 'entra', 'em', 'vigor', 'na', 'data', 'de', 'sua', 'publicação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 3 ° lei entrar vigor data publicação,art 3 ° lei entr vig dat public,32
"não podemos mais aceitar que nossa juventude seja imolada , em favor de uns poucos e , nós parlamentares nada façamos .","['não', 'podemos', 'mais', 'aceitar', 'que', 'nossa', 'juventude', 'seja', 'imolada', ',', 'em', 'favor', 'de', 'uns', 'poucos', 'e', ',', 'nós', 'parlamentares', 'nada', 'façamos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O']",0,0,0,1,0,0,0,poder aceitar juventude ser imolar pouco parlamentar façamos,pod aceit juventud sej imol pouc parlament faç,33
"dada a inequívoca importância da matéria , esperamos poder contar com o apoio dos nossos ilustres pares nessa casa para sua célere aprovação .","['dada', 'a', 'inequívoca', 'importância', 'da', 'matéria', ',', 'esperamos', 'poder', 'contar', 'com', 'o', 'apoio', 'dos', 'nossos', 'ilustres', 'pares', 'nessa', 'casa', 'para', 'sua', 'célere', 'aprovação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,dar inequívoco importância matéria esperar contar ilustr par casa célere aprovação,dad inequívoc import matér esper cont ilustr par cas cél aprov,34
"não obstante o marco representado pela lei maria da penha , a triste realidade é que a história de violência doméstica sofrida por maria da penha ainda se repete diariamente em milhares de lares brasileiros .","['não', 'obstante', 'o', 'marco', 'representado', 'pela', 'lei', 'maria', 'da', 'penha', ',', 'a', 'triste', 'realidade', 'é', 'que', 'a', 'história', 'de', 'violência', 'doméstica', 'sofrida', 'por', 'maria', 'da', 'penha', 'ainda', 'se', 'repete', 'diariamente', 'em', 'milhares', 'de', 'lares', 'brasileiros', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,1,0,0,0,obstante marco representar lei Maria Penha triste realidade história violência doméstico sofrer Maria penha repetir diariamente milhar lar brasileiro,obst marc represent lei mar penh trist real histór viol domést sofr mar penh repet di milh lar brasil,35
"p l n .4 7 4 8 / 2 0 1 9 a p re s e n ta ç ã o : 2 8 / 0 8 / 2 0 1 9 1 6 : 0 1 3 também na linha de combater a reincidência , o núcleo judiciário da mulher , no distrito federal , tem estabelecido conversas reflexivas com condenados pela lei maria da penha , que abordam sistema de crenças , dependência afetiva , e auto responsabilidade .","['p', 'l', 'n', '.4', '7', '4', '8', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '8', '/', '0', '8', '/', '2', '0', '1', '9', '1', '6', ':', '0', '1', '3', 'também', 'na', 'linha', 'de', 'combater', 'a', 'reincidência', ',', 'o', 'núcleo', 'judiciário', 'da', 'mulher', ',', 'no', 'distrito', 'federal', ',', 'tem', 'estabelecido', 'conversas', 'reflexivas', 'com', 'condenados', 'pela', 'lei', 'maria', 'da', 'penha', ',', 'que', 'abordam', 'sistema', 'de', 'crenças', ',', 'dependência', 'afetiva', ',', 'e', 'auto', 'responsabilidade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,1,0,0,p l n .4 7 4 8 2 0 1 9 p re s n ta ç ã 2 8 0 8 2 0 1 9 1 6 0 1 3 linha combater reincidência núcleo judiciário mulher distrito federal estabelecer conversa reflexivo condenar lei Maria Penha abordar crença dependência afetivo Auto responsabilidade,p l n .4 7 4 8 2 0 1 9 p re s n ta ç ã 2 8 0 8 2 0 1 9 1 6 0 1 3 linh combat reincid núcle judici mulh distrit feder estabelec convers reflex conden lei mar penh abord crenç depend afet aut respons,36
"amparado em tais argumento , esperamos contar com o decisivo apoio dos nobres pares para a aprovação dessa proposta legislativa .","['amparado', 'em', 'tais', 'argumento', ',', 'esperamos', 'contar', 'com', 'o', 'decisivo', 'apoio', 'dos', 'nobres', 'pares', 'para', 'a', 'aprovação', 'dessa', 'proposta', 'legislativa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,amparar argumento esperar contar decisivo nobre par aprovação proposta legislativo,ampar argument esper cont decis nobr par aprov propost legisl,37
"justificação diante do aumento da expectativa de vida do brasileiro e da necessidade de inclusão e de manutenção dos trabalhadores com 50 anos de idade ou mais no mercado de trabalho , a fim de que possam continuar contribuindo para a previdência social o suficiente para a percepção do benefício da aposentadoria , faz-se necessária a adoção de mecanismos que incentivem as empresas a contratar empregados mais experientes .","['justificação', 'diante', 'do', 'aumento', 'da', 'expectativa', 'de', 'vida', 'do', 'brasileiro', 'e', 'da', 'necessidade', 'de', 'inclusão', 'e', 'de', 'manutenção', 'dos', 'trabalhadores', 'com', '50', 'anos', 'de', 'idade', 'ou', 'mais', 'no', 'mercado', 'de', 'trabalho', ',', 'a', 'fim', 'de', 'que', 'possam', 'continuar', 'contribuindo', 'para', 'a', 'previdência', 'social', 'o', 'suficiente', 'para', 'a', 'percepção', 'do', 'benefício', 'da', 'aposentadoria', ',', 'faz-se', 'necessária', 'a', 'adoção', 'de', 'mecanismos', 'que', 'incentivem', 'as', 'empresas', 'a', 'contratar', 'empregados', 'mais', 'experientes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,justificação aumento expectativa vida brasileiro necessidade inclusão manutenção trabalhador 50 ano idade mercado trabalho poder continuar contribuir previdência social suficiente percepção benefício aposentadoria faz-se necessário adoção mecanismo incentivar empresa contratar empregado experiente,justific aument expect vid brasil necess inclus manutenç trabalh 50 ano idad merc trabalh poss continu contribu previd soc sufici percepç benefíci aposentad faz-s necessár adoç mecan incentiv empr contrat empreg experi,38
"silas câmara e vinícius carvalho ) dispõe sobre a atualização do valor dos ativos das concessionárias de transmissão de energia elétrica considerados não depreciados existentes em 31 de maio de 2000 o congresso nacional decreta : art . 1º o art . 15 da lei nº 12.783 , 11 de janeiro de 2013 , passa a vigorar acrescido do seguinte § 3º-a : “ art . 15","['silas', 'câmara', 'e', 'vinícius', 'carvalho', ')', 'dispõe', 'sobre', 'a', 'atualização', 'do', 'valor', 'dos', 'ativos', 'das', 'concessionárias', 'de', 'transmissão', 'de', 'energia', 'elétrica', 'considerados', 'não', 'depreciados', 'existentes', 'em', '31', 'de', 'maio', 'de', '2000', 'o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'o', 'art', '.', '15', 'da', 'lei', 'nº', '12.783', ',', '11', 'de', 'janeiro', 'de', '2013', ',', 'passa', 'a', 'vigorar', 'acrescido', 'do', 'seguinte', '§', '3º-a', ':', '“', 'art', '.', '15']","['B-PESSOA', 'I-PESSOA', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,1,0,2,0,0,0,silas Câmara vinícius Carvalho dispor atualização ativo concessionária transmissão energia elétrico considerar depreciar existente 31 maio 2000 congresso nacional decretar art 1º art 15 lei nº 12.783 11 janeiro 2013 passar vigorar acrescer seguinte 3º-a art 15,sil câm viníc carvalh dispõ atual ativ concessionár transmiss energ elétr consider depreci exist 31 mai 2000 congress nacion decret art 1º art 15 lei nº 12.783 11 jan 2013 pass vigor acresc seguint 3º- art 15,39
( nr ) art . 13 - b .,"['(', 'nr', ')', 'art', '.', '13', '-', 'b', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 13 b,nr art 13 b,40
"na áustria , há vedação ao encaixe de inserções publicitárias em programas infantis nos canais de tv por assinatura , mesmo aquelas não direcionadas para crianças .","['na', 'áustria', ',', 'há', 'vedação', 'ao', 'encaixe', 'de', 'inserções', 'publicitárias', 'em', 'programas', 'infantis', 'nos', 'canais', 'de', 'tv', 'por', 'assinatura', ',', 'mesmo', 'aquelas', 'não', 'direcionadas', 'para', 'crianças', '.']","['O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,1,0,áustria haver vedação encaixe inserção publicitário programa infantil canal tv assinatura direcionar criança,áustr há ved encaix inserç publicitár program infantil canal tv assinat direcion crianç,41
"p l n .4 4 1 5 / 2 0 1 9 a p re s e n ta ç ã o : 1 3 / 0 8 / 2 0 1 9 1 7 : 3 5 câmara dos deputados em vista desses argumentos , contamos com o apoio dos nobres pares , para a aprovação deste projeto de lei .","['p', 'l', 'n', '.4', '4', '1', '5', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '1', '3', '/', '0', '8', '/', '2', '0', '1', '9', '1', '7', ':', '3', '5', 'câmara', 'dos', 'deputados', 'em', 'vista', 'desses', 'argumentos', ',', 'contamos', 'com', 'o', 'apoio', 'dos', 'nobres', 'pares', ',', 'para', 'a', 'aprovação', 'deste', 'projeto', 'de', 'lei', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,p l n .4 4 1 5 2 0 1 9 p re s n ta ç ã 1 3 0 8 2 0 1 9 1 7 3 5 câmara deputado vista de esse argumento contar nobre par aprovação projeto lei,p l n .4 4 1 5 2 0 1 9 p re s n ta ç ã 1 3 0 8 2 0 1 9 1 7 3 5 câm deput vist dess argument cont nobr par aprov projet lei,42
( nr ) “ art . 22,"['(', 'nr', ')', '“', 'art', '.', '22']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 22,nr art 22,43
"no litoral , por exemplo , está a região mais chuvosa da bacia , podendo atingir índices pluviométricos superiores a 1.000 mm anuais .","['no', 'litoral', ',', 'por', 'exemplo', ',', 'está', 'a', 'região', 'mais', 'chuvosa', 'da', 'bacia', ',', 'podendo', 'atingir', 'índices', 'pluviométricos', 'superiores', 'a', '1.000', 'mm', 'anuais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,litoral região chuvoso bacia poder atingir índice pluviométrico alto 1.000 mm anual,litor reg chuv bac pod ating índic pluviométr superi 1.000 mm anual,44
"cabe observar que muitos são os municípios que decretaram situação de emergência , bem como estado de calamidade pública , isto em virtude das enchentes provocadas pelos excessos de chuvas , trazendo assim endemias e epidemias animal e humana à população local .","['cabe', 'observar', 'que', 'muitos', 'são', 'os', 'municípios', 'que', 'decretaram', 'situação', 'de', 'emergência', ',', 'bem', 'como', 'estado', 'de', 'calamidade', 'pública', ',', 'isto', 'em', 'virtude', 'das', 'enchentes', 'provocadas', 'pelos', 'excessos', 'de', 'chuvas', ',', 'trazendo', 'assim', 'endemias', 'e', 'epidemias', 'animal', 'e', 'humana', 'à', 'população', 'local', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,caber observar município decretar situação emergência calamidade público virtude enchente provocar excesso chuva trazer endemia epidemia animal humano população,cab observ municípi decret situ emerg calam públic virtud ench provoc excess chuv traz endem epidem animal human popul,45
"atualmente , o diploma de regência é a lei nº 6.001 , de 19 de dezembro de 1973 , denominada estatuto do índio , juntamente com sua regulamentação , o decreto nº 1.775 , de 8 de janeiro de 1996 .","['atualmente', ',', 'o', 'diploma', 'de', 'regência', 'é', 'a', 'lei', 'nº', '6.001', ',', 'de', '19', 'de', 'dezembro', 'de', '1973', ',', 'denominada', 'estatuto', 'do', 'índio', ',', 'juntamente', 'com', 'sua', 'regulamentação', ',', 'o', 'decreto', 'nº', '1.775', ',', 'de', '8', 'de', 'janeiro', 'de', '1996', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O']",3,0,0,0,0,0,0,atualmente diploma regência lei nº 6.001 19 dezembro 1973 denominar estatuto índio juntamente regulamentação decreto nº 1.775 8 janeiro 1996,atual diplom reg lei nº 6.001 19 dezembr 1973 denomin estatut índi junt regulament decret nº 1.775 8 jan 1996,46
"v – ter atuado como organização criminosa , possuir vínculo com organização ou facção criminosa ou ter se beneficiado de atividades criminosas . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ” .","['v', '–', 'ter', 'atuado', 'como', 'organização', 'criminosa', ',', 'possuir', 'vínculo', 'com', 'organização', 'ou', 'facção', 'criminosa', 'ou', 'ter', 'se', 'beneficiado', 'de', 'atividades', 'criminosas', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,v atuar organização criminoso possuir vínculo organização facção criminoso beneficiar atividade criminoso,v atu organiz crimin possu víncul organiz facç crimin benefici ativ crimin,47
